CustomerID,TotalSpent,TotalOrders,TotalQuantity,Segment
15525.0,734.37,3,387,Loyal
15526.0,148.44,2,24,New
15527.0,2428.53,8,991,VIP
15528.0,229.33,1,123,New
15529.0,3962.6,11,3455,VIP
15530.0,1497.31,4,938,Loyal
15531.0,1972.39,2,1085,VIP
15532.0,1564.73,4,515,Loyal
15533.0,807.57,3,289,Loyal
15535.0,502.9,4,135,Regular
15537.0,110.92,1,29,New
15539.0,538.46,1,410,Regular
15540.0,213.3,1,200,New
15541.0,85.13000000000001,1,49,New
15543.0,127.86,1,86,New
15544.0,3546.71,9,3109,VIP
15545.0,288.96999999999997,2,162,New
15547.0,4910.6,14,3999,VIP
15549.0,1681.46,3,694,VIP
15550.0,575.63,4,295,Regular
15551.0,436.06,1,218,Regular
15552.0,90.12,1,60,New
15553.0,428.93,1,449,Regular
15554.0,217.2,1,74,New
15555.0,4794.86,16,4427,VIP
15556.0,279.77,1,236,New
15557.0,468.91,1,213,Regular
15561.0,800.59,4,267,Loyal
15562.0,134.55,1,39,New
15563.0,1400.44,4,1501,Loyal
15565.0,173.16,2,60,New
15567.0,186.01,1,223,New
15568.0,758.29,3,461,Loyal
15569.0,1375.71,5,666,Loyal
15570.0,4148.82,12,2063,VIP
15571.0,650.4300000000001,4,264,Regular
15572.0,2533.42,7,1213,VIP
15573.0,591.1899999999999,2,355,Regular
15574.0,675.64,4,332,Loyal
15576.0,921.37,1,394,Loyal
15577.0,258.88,3,89,New
15578.0,127.1,1,52,New
15579.0,327.6,2,117,Regular
15581.0,3675.77,13,283,VIP
15582.0,682.9100000000001,3,453,Loyal
15584.0,720.86,4,313,Loyal
15585.0,455.3,1,320,Regular
15587.0,913.6800000000001,4,312,Loyal
15589.0,478.53000000000003,3,243,Regular
15592.0,388.58,1,354,Regular
15593.0,199.8,1,60,New
15594.0,1771.78,5,983,VIP
15596.0,1406.59,5,561,Loyal
15597.0,324.57,1,279,Regular
15598.0,240.68,1,160,New
15599.0,761.74,2,718,Loyal
15601.0,6776.56,14,4983,VIP
15602.0,1297.8700000000001,9,1137,Loyal
15603.0,48.480000000000004,1,96,New
15604.0,216.39,1,159,New
15605.0,1198.23,5,441,Loyal
15606.0,2920.16,9,892,VIP
15607.0,104.76,1,202,New
15608.0,1093.68,4,714,Loyal
15609.0,298.48,1,148,New
15610.0,112.46000000000001,1,66,New
15611.0,1591.45,13,504,Loyal
15612.0,195.15,2,52,New
15615.0,10399.74,23,5508,VIP
15618.0,776.851,4,454,Loyal
15619.0,336.40000000000003,1,136,Regular
15620.0,1553.18,3,915,Loyal
15621.0,1293.03,4,501,Loyal
15622.0,3709.56,9,1674,VIP
15623.0,301.03,1,125,New
15624.0,588.13,4,357,Regular
15625.0,1534.26,4,1188,Loyal
15626.0,675.8,2,766,Loyal
15628.0,2870.2400000000002,9,1894,VIP
15630.0,1186.35,2,800,Loyal
15632.0,3285.31,8,2109,VIP
15634.0,243.55,1,99,New
15636.0,724.76,2,284,Loyal
15637.0,223.36,1,128,New
15639.0,425.32,1,323,Regular
15640.0,12416.11,15,6572,VIP
15641.0,1887.2,4,1562,VIP
15643.0,664.0,3,246,Regular
15644.0,803.54,4,550,Loyal
15645.0,612.01,1,256,Regular
15646.0,447.64000000000004,3,394,Regular
15648.0,639.5,2,218,Regular
15649.0,816.0,2,192,Loyal
15651.0,646.3,3,479,Regular
15652.0,337.74,1,208,Regular
15653.0,877.4399999999999,2,1200,Loyal
15654.0,922.53,2,475,Loyal
15655.0,560.67,1,324,Regular
15656.0,748.5,4,343,Loyal
15657.0,30.0,1,24,New
15658.0,1024.1000000000001,5,242,Loyal
15659.0,306.45,1,111,New
15660.0,1600.86,9,1050,Loyal
15661.0,309.8,2,236,Regular
15663.0,138.14,1,106,New
15664.0,386.43,1,157,Regular
15665.0,2222.21,2,1654,VIP
15667.0,301.32,1,240,New
15668.0,76.32000000000001,1,72,New
15669.0,684.34,4,342,Loyal
15670.0,173.05,1,91,New
15671.0,2657.13,7,1699,VIP
15673.0,2726.23,4,1451,VIP
15674.0,2446.6,5,1275,VIP
15675.0,323.69,3,527,Regular
15676.0,3435.76,3,2252,VIP
15677.0,657.23,1,319,Regular
15678.0,352.7,1,184,Regular
15679.0,781.28,4,1170,Loyal
15680.0,1333.68,3,952,Loyal
15681.0,1426.16,5,816,Loyal
15683.0,193.75,1,131,New
15687.0,2993.1,9,1310,VIP
15689.0,254.1,2,84,New
15690.0,239.76,2,408,New
15691.0,136.8,1,72,New
15692.0,191.04,1,138,New
15694.0,6479.4,14,1677,VIP
15695.0,409.98,2,212,Regular
15696.0,2711.11,8,1015,VIP
15699.0,309.65,1,113,Regular
15700.0,696.68,2,357,Loyal
15701.0,1529.0,4,912,Loyal
15703.0,211.5,1,66,New
15704.0,2293.62,4,1028,VIP
15705.0,143.1,1,62,New
15706.0,1060.56,4,321,Loyal
15707.0,916.98,4,594,Loyal
15708.0,3235.25,7,1217,VIP
15709.0,133.25,1,121,New
15712.0,1072.3600000000001,5,486,Loyal
15713.0,356.7,2,150,Regular
15714.0,330.03000000000003,2,186,Regular
15716.0,1101.1100000000001,4,738,Loyal
15717.0,150.3,1,70,New
15719.0,5030.07,13,2718,VIP
15720.0,598.73,1,281,Regular
15721.0,471.40000000000003,1,388,Regular
15722.0,2211.21,5,1023,VIP
15723.0,190.7,1,73,New
15724.0,218.25,2,73,New
15725.0,415.25,1,221,Regular
15727.0,5159.06,7,3063,VIP
15729.0,85.0,1,28,New
15730.0,1120.88,3,689,Loyal
15732.0,294.12,2,215,New
15733.0,162.3,1,62,New
15734.0,1339.45,2,346,Loyal
15737.0,1188.1200000000001,8,597,Loyal
15738.0,4812.42,16,2982,VIP
15739.0,449.12,1,472,Regular
15740.0,154.88,1,152,New
15743.0,775.96,4,214,Loyal
15744.0,34.8,1,120,New
15745.0,1094.59,4,421,Loyal
15746.0,196.88,1,178,New
15747.0,946.64,3,466,Loyal
15748.0,144.36,1,50,New
15749.0,44534.3,3,18028,VIP
15750.0,2463.05,8,1783,VIP
15752.0,2626.6,7,1960,VIP
15753.0,79.2,1,144,New
15754.0,458.57,3,199,Regular
15755.0,2364.25,6,1427,VIP
15756.0,528.01,4,241,Regular
15757.0,714.42,2,491,Loyal
15758.0,205.25,1,47,New
15759.0,253.04,3,60,New
15762.0,583.75,2,251,Regular
15763.0,1086.92,2,271,Loyal
15764.0,3279.97,6,2050,VIP
15766.0,315.06,1,170,Regular
15768.0,621.8299999999999,3,244,Regular
15769.0,56252.72,26,29672,VIP
15773.0,635.6800000000001,1,311,Regular
15774.0,270.8,1,87,New
15775.0,104.9,1,68,New
15776.0,241.62,1,138,New
15777.0,1047.11,4,378,Loyal
15780.0,475.28000000000003,3,220,Regular
15781.0,345.46,3,180,Regular
15782.0,2614.7400000000002,3,864,VIP
15783.0,246.3,1,212,New
15785.0,2328.9700000000003,5,1612,VIP
15786.0,4919.0,3,3340,VIP
15787.0,933.26,3,534,Loyal
15789.0,351.3,1,438,Regular
15790.0,218.75,1,113,New
15791.0,1612.69,2,731,Loyal
15793.0,965.61,3,553,Loyal
15795.0,610.01,1,581,Regular
15796.0,2708.61,8,860,VIP
15797.0,2207.4,4,873,VIP
15799.0,884.14,3,955,Loyal
15800.0,696.89,2,332,Loyal
15801.0,1063.95,3,570,Loyal
15802.0,451.42,1,1,Regular
15803.0,415.82000000000005,1,290,Regular
15804.0,4206.39,13,2565,VIP
15805.0,5488.18,17,3367,VIP
15806.0,784.58,3,602,Loyal
15807.0,903.9,3,430,Loyal
15808.0,3651.27,4,1305,VIP
15809.0,515.77,5,301,Regular
15810.0,1391.98,4,861,Loyal
15811.0,2218.62,6,1071,VIP
15812.0,1801.14,5,922,VIP
15813.0,1303.9099999999999,2,603,Loyal
15814.0,1945.33,4,1271,VIP
15815.0,2100.6,5,1856,VIP
15819.0,1905.45,4,1357,VIP
15820.0,206.98,1,128,New
15821.0,570.96,2,202,Regular
15822.0,885.47,2,375,Loyal
15823.0,15.0,1,1,New
15825.0,532.94,1,220,Regular
15826.0,1654.31,3,963,Loyal
15827.0,1836.0900000000001,14,882,VIP
15829.0,636.14,2,996,Regular
15830.0,576.0,1,415,Regular
15831.0,794.64,3,1092,Loyal
15832.0,836.79,1,465,Loyal
15834.0,2225.15,4,961,VIP
15835.0,954.09,4,439,Loyal
15836.0,137.37,1,26,New
15837.0,391.98,1,189,Regular
15838.0,33643.08,19,18368,VIP
15839.0,1048.49,3,675,Loyal
15840.0,355.56,2,396,Regular
15841.0,1224.06,4,942,Loyal
15843.0,118.95000000000002,1,27,New
15844.0,130.73999999999998,1,134,New
15845.0,3711.77,8,1926,VIP
15847.0,389.27,2,449,Regular
15850.0,234.88,2,298,New
15852.0,160.71,2,48,New
15853.0,110.8,1,135,New
15854.0,2969.12,12,926,VIP
15855.0,712.24,5,470,Loyal
15856.0,16143.64,27,10866,VIP
15857.0,297.0,1,308,New
15858.0,1427.57,5,1163,Loyal
15860.0,965.16,8,437,Loyal
15861.0,3146.92,8,2528,VIP
15862.0,832.88,4,585,Loyal
15863.0,68.84,2,19,New
15864.0,1936.3200000000002,6,1192,VIP
15865.0,895.13,3,368,Loyal
15866.0,211.89,1,124,New
15867.0,3810.14,15,2052,VIP
15869.0,149.64,2,175,New
15870.0,351.44,1,333,Regular
15872.0,316.25,2,187,Regular
15874.0,4405.88,7,2534,VIP
15877.0,490.33,2,368,Regular
15880.0,329.03000000000003,1,202,Regular
15881.0,501.39000000000004,5,260,Regular
15882.0,516.36,4,276,Regular
15883.0,396.48,2,223,Regular
15885.0,379.35,3,111,Regular
15886.0,181.09,1,147,New
15888.0,168.31,1,76,New
15889.0,420.07,2,206,Regular
15891.0,511.68,1,418,Regular
15894.0,258.25,2,164,New
15895.0,179.17,1,94,New
15897.0,208.59,2,223,New
15898.0,1383.83,5,567,Loyal
15899.0,56.25,1,39,New
15900.0,337.28,1,216,Regular
15901.0,351.73,3,379,Regular
15903.0,5126.76,7,2410,VIP
15904.0,164.68,1,84,New
15906.0,1567.69,7,544,Loyal
15907.0,882.72,3,478,Loyal
15909.0,191.94,1,98,New
15910.0,1228.88,8,1013,Loyal
15912.0,264.62,2,185,New
15916.0,1502.8600000000001,8,752,Loyal
15917.0,123.1,1,42,New
15918.0,334.23,2,153,Regular
15919.0,525.69,2,385,Regular
15920.0,167.5,4,99,New
15921.0,323.03000000000003,1,162,Regular
15922.0,369.5,1,138,Regular
15923.0,127.08,1,122,New
15925.0,207.15,1,93,New
15930.0,426.63,1,139,Regular
15932.0,2495.87,8,2325,VIP
15933.0,1107.46,3,885,Loyal
15935.0,416.86,2,115,Regular
15937.0,145.35,1,73,New
15938.0,404.58,5,240,Regular
15939.0,6115.01,15,4728,VIP
15940.0,35.8,1,4,New
15942.0,337.44,1,232,Regular
15944.0,325.1,1,50,Regular
15945.0,181.0,1,52,New
15947.0,1708.24,1,898,VIP
15948.0,955.24,2,567,Loyal
15949.0,364.72,2,284,Regular
15950.0,1744.71,4,719,VIP
15951.0,708.22,2,313,Loyal
15952.0,781.91,4,391,Loyal
15953.0,1657.28,8,891,Loyal
15955.0,4416.26,14,2135,VIP
15957.0,428.89,1,211,Regular
15958.0,104.35,1,33,New
15963.0,470.76,2,298,Regular
15965.0,808.87,4,434,Loyal
15967.0,397.68,2,205,Regular
15969.0,666.1,3,124,Regular
15970.0,314.1,1,116,Regular
15971.0,4199.85,12,1717,VIP
15973.0,307.82000000000005,1,106,Regular
15974.0,3442.15,7,2262,VIP
15975.0,371.01,1,243,Regular
15976.0,427.64,2,275,Regular
15977.0,1054.73,2,1016,Loyal
15978.0,1098.78,1,888,Loyal
15980.0,2398.86,3,1560,VIP
15981.0,3408.48,8,1866,VIP
15983.0,1465.12,4,886,Loyal
15984.0,2780.63,10,1815,VIP
15985.0,1142.42,2,1086,Loyal
15986.0,168.12,1,268,New
15987.0,1432.77,7,1533,Loyal
15988.0,156.78,1,180,New
15990.0,792.11,2,443,Loyal
15992.0,41.989999999999995,1,17,New
15993.0,2777.67,7,2037,VIP
15994.0,414.27,1,173,Regular
15996.0,1032.58,6,380,Loyal
15998.0,3080.22,5,2032,VIP
16000.0,12393.7,3,5110,VIP
16003.0,2735.37,5,1185,VIP
16005.0,578.71,4,280,Regular
16006.0,101.4,1,84,New
16007.0,1693.81,4,1388,VIP
16008.0,478.78,3,323,Regular
16009.0,972.11,4,366,Loyal
16010.0,392.4,3,202,Regular
16011.0,3352.96,16,2035,VIP
16012.0,1415.29,3,799,Loyal
16013.0,37130.6,47,15536,VIP
16014.0,646.83,3,258,Regular
16015.0,704.55,3,907,Loyal
16016.0,1465.51,8,602,Loyal
16017.0,211.88,1,102,New
16018.0,408.90000000000003,2,190,Regular
16019.0,3786.2400000000002,9,1733,VIP
16020.0,851.01,3,487,Loyal
16022.0,602.63,1,255,Regular
16023.0,719.81,3,358,Loyal
16024.0,251.03,1,397,New
16025.0,439.65999999999997,1,338,Regular
16026.0,236.09,1,243,New
16027.0,934.62,6,1147,Loyal
16029.0,80850.84,63,40108,VIP
16030.0,331.24,1,283,Regular
16031.0,547.9,2,421,Regular
16033.0,8778.82,20,3529,VIP
16034.0,437.7,3,242,Regular
16036.0,758.92,2,716,Loyal
16037.0,855.02,3,428,Loyal
16038.0,471.78000000000003,3,244,Regular
16040.0,1313.55,3,684,Loyal
16041.0,3166.4,3,1584,VIP
16042.0,1177.47,5,743,Loyal
16043.0,773.99,4,503,Loyal
16045.0,1340.7,4,897,Loyal
16048.0,256.44,2,144,New
16049.0,1074.81,3,763,Loyal
16050.0,137.9,1,278,New
16052.0,362.06,1,282,Regular
16053.0,1511.95,2,1793,Loyal
16054.0,783.9,1,380,Loyal
16055.0,134.8,1,22,New
16056.0,650.75,1,345,Regular
16057.0,2263.12,7,863,VIP
16059.0,1453.16,6,641,Loyal
16062.0,1153.62,4,800,Loyal
16063.0,335.32,1,262,Regular
16065.0,367.14,1,228,Regular
16066.0,1521.04,5,935,Loyal
16070.0,852.15,2,457,Loyal
16071.0,326.24,1,180,Regular
16072.0,584.3199999999999,1,140,Regular
16073.0,122.39999999999999,1,48,New
16076.0,2234.73,10,1435,VIP
16078.0,79.2,1,16,New
16079.0,1352.0,3,864,Loyal
16080.0,217.16,2,128,New
16081.0,2799.42,5,1473,VIP
16083.0,1317.62,2,908,Loyal
16084.0,436.18,1,216,Regular
16085.0,981.51,5,636,Loyal
16086.0,1121.39,5,511,Loyal
16091.0,315.06,2,154,Regular
16092.0,817.86,3,628,Loyal
16093.0,17.0,1,20,New
16094.0,1078.23,4,647,Loyal
16096.0,320.62,1,155,Regular
16097.0,185.04999999999998,1,87,New
16098.0,2005.63,7,613,VIP
16099.0,731.9,3,434,Loyal
16101.0,1290.7,1,757,Loyal
16102.0,1842.14,3,942,VIP
16103.0,1429.64,6,558,Loyal
16104.0,298.21,1,122,New
16105.0,336.96,1,330,Regular
16106.0,108.38,1,74,New
16107.0,3204.1600000000003,7,1176,VIP
16108.0,842.5,1,615,Loyal
16109.0,611.88,2,612,Regular
16110.0,1320.95,3,720,Loyal
16112.0,195.73999999999998,4,574,New
16113.0,161.38,1,176,New
16114.0,135.75000000000003,1,43,New
16115.0,1660.8799999999999,8,994,VIP
16116.0,612.78,1,248,Regular
16117.0,232.21,1,130,New
16119.0,423.36,2,240,Regular
16120.0,1309.14,4,878,Loyal
16121.0,854.66,2,576,Loyal
16122.0,684.4200000000001,4,1128,Loyal
16123.0,307.78,1,170,Regular
16124.0,249.0,1,48,New
16125.0,289.35,1,124,New
16126.0,6287.77,4,2125,VIP
16127.0,656.25,1,323,Regular
16128.0,1880.22,5,988,VIP
16131.0,3506.54,6,1802,VIP
16133.0,14589.04,33,8887,VIP
16134.0,618.09,2,371,Regular
16135.0,517.55,1,209,Regular
16136.0,709.38,3,440,Loyal
16139.0,635.41,3,330,Regular
16140.0,725.18,2,730,Loyal
16141.0,620.4,1,238,Regular
16142.0,535.34,1,422,Regular
16143.0,2424.94,6,919,VIP
16144.0,175.2,1,16,New
16145.0,3799.4900000000002,11,3123,VIP
16146.0,734.13,3,427,Loyal
16147.0,375.0,1,246,Regular
16148.0,76.32000000000001,1,72,New
16149.0,280.52,2,308,New
16150.0,2053.02,5,1047,VIP
16152.0,1829.04,1,642,VIP
16153.0,1824.23,5,1073,VIP
16156.0,3092.04,9,1273,VIP
16157.0,656.69,3,347,Regular
16159.0,348.2,1,236,Regular
16160.0,1025.44,2,1162,Loyal
16161.0,5533.67,19,2583,VIP
16162.0,37.4,1,4,New
16163.0,856.6,2,192,Loyal
16164.0,822.48,3,433,Loyal
16168.0,3787.6,27,1892,VIP
16169.0,1822.97,4,1325,VIP
16170.0,1885.05,6,1770,VIP
16171.0,73.2,1,24,New
16172.0,1140.21,5,787,Loyal
16173.0,1418.32,6,575,Loyal
16174.0,1009.5500000000001,3,651,Loyal
16175.0,1037.59,4,533,Loyal
16177.0,331.95,1,95,Regular
16178.0,197.9,1,94,New
16179.0,215.83,1,99,New
16180.0,10254.18,8,5867,VIP
16181.0,305.54,1,152,New
16182.0,6617.65,4,3791,VIP
16183.0,338.71000000000004,1,113,Regular
16184.0,1158.79,6,561,Loyal
16185.0,529.41,2,260,Regular
16186.0,4006.94,12,3020,VIP
16187.0,6911.4400000000005,15,5048,VIP
16188.0,981.86,4,782,Loyal
16189.0,215.48,2,134,New
16190.0,215.08,1,88,New
16191.0,5180.52,13,3351,VIP
16193.0,314.45,1,219,Regular
16198.0,400.68100000000004,1,129,Regular
16200.0,1068.8700000000001,2,516,Loyal
16201.0,1863.47,4,1286,VIP
16202.0,365.27,1,191,Regular
16203.0,592.9,4,262,Regular
16204.0,384.18,1,218,Regular
16205.0,757.63,4,516,Loyal
16206.0,537.0600000000001,4,272,Regular
16207.0,394.38,1,140,Regular
16208.0,664.26,2,333,Regular
16209.0,2262.62,5,1179,VIP
16210.0,21086.3,18,7559,VIP
16211.0,547.02,1,154,Regular
16212.0,690.34,2,244,Loyal
16213.0,159.0,1,48,New
16214.0,1062.75,3,420,Loyal
16215.0,242.35,1,104,New
16216.0,914.9300000000001,1,254,Loyal
16217.0,304.25,2,91,New
16218.0,3084.68,7,2088,VIP
16221.0,860.86,3,714,Loyal
16222.0,773.5500000000001,1,325,Loyal
16224.0,1295.3,4,1116,Loyal
16225.0,1096.32,5,493,Loyal
16226.0,255.12,3,192,New
16227.0,314.22,1,90,Regular
16229.0,1010.6,2,318,Loyal
16230.0,542.03,2,365,Regular
16232.0,990.88,4,550,Loyal
16233.0,536.6800000000001,3,174,Regular
16235.0,867.31,5,330,Loyal
16236.0,432.2,1,184,Regular
16239.0,414.2,2,228,Regular
16240.0,3718.8,2,1641,VIP
16241.0,2590.31,13,1443,VIP
16242.0,3579.86,7,1969,VIP
16243.0,409.1,2,110,Regular
16244.0,1522.75,2,855,Loyal
16245.0,1413.66,3,1014,Loyal
16247.0,114.56,1,182,New
16248.0,152.94,1,78,New
16249.0,1800.07,5,950,VIP
16250.0,389.44,2,208,Regular
16253.0,3683.86,2,3233,VIP
16255.0,2619.91,8,1767,VIP
16256.0,752.4300000000001,1,581,Loyal
16257.0,46.95,1,2,New
16258.0,5203.51,5,2994,VIP
16260.0,1035.45,1,311,Loyal
16261.0,728.54,4,301,Loyal
16265.0,5447.0,9,2646,VIP
16266.0,861.89,7,398,Loyal
16268.0,667.65,2,533,Regular
16270.0,1141.24,1,688,Loyal
16271.0,1404.64,5,1024,Loyal
16272.0,411.7,1,224,Regular
16274.0,351.75,1,153,Regular
16275.0,559.87,1,336,Regular
16276.0,810.6000000000001,1,420,Loyal
16278.0,566.38,1,114,Regular
16279.0,1502.78,3,1046,Loyal
16281.0,2062.06,1,934,VIP
16282.0,168.3,1,114,New
16283.0,1570.81,5,1236,Loyal
16284.0,812.68,2,535,Loyal
16287.0,142.5,1,298,New
16292.0,302.25,1,191,New
16293.0,2248.9900000000002,10,982,VIP
16295.0,1328.55,4,841,Loyal
16297.0,301.9,1,206,New
16298.0,598.2,3,198,Regular
16302.0,233.22,1,158,New
16303.0,5360.63,3,2659,VIP
16305.0,361.21999999999997,1,256,Regular
16306.0,632.27,6,487,Regular
16308.0,2560.0,4,8000,VIP
16309.0,706.57,2,467,Loyal
16311.0,616.26,2,394,Regular
16313.0,274.15000000000003,2,165,New
16315.0,226.37,1,75,New
16316.0,2938.91,8,1484,VIP
16317.0,1341.65,3,890,Loyal
16318.0,328.15,1,199,Regular
16319.0,404.40000000000003,1,72,Regular
16320.0,1038.46,2,732,Loyal
16321.0,373.65000000000003,5,135,Regular
16322.0,326.75,2,231,Regular
16323.0,207.50000000000003,1,50,New
16324.0,408.59000000000003,3,270,Regular
16325.0,594.24,3,194,Regular
16326.0,3039.2200000000003,14,682,VIP
16327.0,3820.27,6,2560,VIP
16330.0,251.91,3,147,New
16332.0,1582.8,7,797,Loyal
16333.0,26626.8,22,32184,VIP
16337.0,151.05,1,87,New
16338.0,214.79999999999998,1,94,New
16339.0,94.05,1,21,New
16340.0,534.31,1,486,Regular
16341.0,1971.87,4,1398,VIP
16342.0,322.41,4,157,Regular
16343.0,328.58,2,175,Regular
16344.0,101.10000000000001,1,18,New
16345.0,565.46,1,288,Regular
16347.0,847.45,2,341,Loyal
16348.0,1415.65,7,805,Loyal
16349.0,53.5,1,9,New
16350.0,1116.47,4,545,Loyal
16351.0,153.9,1,90,New
16352.0,494.44,2,300,Regular
16353.0,6675.71,23,2006,VIP
16354.0,395.8,2,150,Regular
16356.0,211.77,3,93,New
16357.0,658.88,3,246,Regular
16358.0,2027.5,4,1302,VIP
16359.0,1750.92,9,1183,VIP
16360.0,3450.41,6,2110,VIP
16361.0,891.21,4,418,Loyal
16362.0,709.99,5,340,Loyal
16363.0,109.36000000000001,1,52,New
16364.0,705.79,2,279,Loyal
16365.0,1540.42,9,504,Loyal
16366.0,327.3,1,256,Regular
16367.0,800.67,2,643,Loyal
16368.0,479.91,2,251,Regular
16369.0,1545.41,3,1030,Loyal
16370.0,1301.91,4,640,Loyal
16372.0,355.73,2,158,Regular
16374.0,466.73,2,237,Regular
16376.0,974.96,2,691,Loyal
16377.0,676.2,1,1500,Loyal
16378.0,362.95,3,267,Regular
16379.0,2157.4,4,1410,VIP
16380.0,1743.1499999999999,1,1428,VIP
16383.0,643.76,2,467,Regular
16384.0,584.5,2,260,Regular
16385.0,554.86,3,258,Regular
16386.0,302.57,2,205,New
16387.0,94.36,1,44,New
16389.0,1382.07,4,1242,Loyal
16392.0,217.89,1,201,New
16393.0,3040.96,13,1573,VIP
16394.0,1555.34,5,2604,Loyal
16395.0,1482.06,5,1472,Loyal
16398.0,1705.8,2,758,VIP
16399.0,408.02,2,263,Regular
16400.0,303.93,1,172,New
16401.0,4098.32,12,3882,VIP
16402.0,293.45,2,146,New
16403.0,177.5,1,114,New
16404.0,443.05,1,157,Regular
16405.0,167.25,2,187,New
16406.0,154.35,1,116,New
16407.0,2079.68,10,1093,VIP
16409.0,2022.98,5,1304,VIP
16411.0,211.7,2,131,New
16412.0,135.99,1,63,New
16413.0,262.2,1,148,New
16414.0,126.25,2,27,New
16415.0,200.27,1,178,New
16416.0,1051.4,3,672,Loyal
16418.0,631.12,3,280,Regular
16419.0,958.71,6,428,Loyal
16422.0,34684.4,51,33704,VIP
16423.0,346.12,1,230,Regular
16424.0,133.56,1,88,New
16425.0,302.7,1,199,New
16426.0,1863.76,10,1215,VIP
16427.0,241.06,2,156,New
16429.0,284.55,1,9,New
16430.0,300.85,1,103,New
16431.0,623.28,3,442,Regular
16432.0,287.4,1,276,New
16433.0,184.26,1,106,New
16434.0,1511.8,7,760,Loyal
16438.0,798.35,5,463,Loyal
16440.0,3640.67,5,2018,VIP
16441.0,381.2,2,173,Regular
16442.0,609.3,3,443,Regular
16444.0,654.67,4,407,Regular
16445.0,230.51,1,111,New
16446.0,168472.5,2,80997,VIP
16447.0,255.91,1,221,New
16448.0,182.99,1,76,New
16449.0,707.69,2,367,Loyal
16450.0,311.92,1,200,Regular
16451.0,266.97,1,120,New
16454.0,6.9,2,3,New
16455.0,1841.18,7,988,VIP
16456.0,2158.18,5,1147,VIP
16457.0,208.36,1,140,New
16458.0,3482.7400000000002,18,2154,VIP
16460.0,811.23,3,876,Loyal
16461.0,142.92,1,48,New
16462.0,136.0,3,16,New
16463.0,1422.4,4,1163,Loyal
16464.0,1298.66,3,952,Loyal
16466.0,1595.96,7,785,Loyal
16468.0,74.9,1,31,New
16469.0,625.42,4,260,Regular
16470.0,752.77,4,522,Loyal
16471.0,223.95000000000002,1,141,New
16473.0,316.11,3,196,Regular
16474.0,1810.65,7,909,VIP
16475.0,544.3,4,319,Regular
16477.0,2494.46,7,1415,VIP
16478.0,331.0,3,224,Regular
16479.0,300.83,2,102,New
16480.0,769.29,1,455,Loyal
16482.0,220.62,1,346,New
16483.0,139.35,1,44,New
16484.0,404.3,2,200,Regular
16485.0,363.65,1,235,Regular
16488.0,498.8,3,728,Regular
16491.0,731.5,1,478,Loyal
16493.0,1351.63,4,1164,Loyal
16494.0,826.53,1,675,Loyal
16495.0,648.26,3,328,Regular
16496.0,1599.52,3,1111,Loyal
16497.0,2965.69,6,1396,VIP
16498.0,100.97,2,45,New
16499.0,365.45,2,127,Regular
16500.0,400.86,6,123,Regular
16503.0,1431.93,4,569,Loyal
16504.0,465.88,1,510,Regular
16505.0,777.6,1,576,Loyal
16506.0,90.30000000000001,2,42,New
16509.0,363.7,1,64,Regular
16510.0,248.1,1,92,New
16511.0,918.33,3,405,Loyal
16513.0,874.59,4,407,Loyal
16515.0,1624.14,5,826,Loyal
16516.0,101.69999999999999,1,58,New
16517.0,162.7,1,96,New
16518.0,484.32,2,327,Regular
16519.0,215.07999999999998,2,54,New
16520.0,1046.57,3,558,Loyal
16523.0,9418.470000000001,21,4265,VIP
16525.0,13027.45,26,7397,VIP
16526.0,290.36,1,106,New
16527.0,228.06,1,106,New
16528.0,244.41,1,171,New
16529.0,455.25,1,198,Regular
16531.0,1244.59,7,915,Loyal
16532.0,6748.8,3,2016,VIP
16533.0,1082.81,3,611,Loyal
16535.0,593.75,1,356,Regular
16536.0,548.12,1,250,Regular
16539.0,1388.81,4,477,Loyal
16542.0,119.62,1,46,New
16545.0,339.3,1,78,Regular
16546.0,787.15,2,549,Loyal
16549.0,4034.9,10,2294,VIP
16550.0,2298.97,5,1540,VIP
16551.0,922.12,3,970,Loyal
16552.0,379.73,2,219,Regular
16553.0,5719.82,12,4600,VIP
16554.0,837.1,3,402,Loyal
16555.0,285.89,2,175,New
16556.0,3313.79,7,1890,VIP
16557.0,281.85,2,111,New
16558.0,8338.49,20,5377,VIP
16560.0,841.41,2,500,Loyal
16561.0,511.12,2,244,Regular
16563.0,1077.74,1,486,Loyal
16565.0,173.7,1,46,New
16566.0,614.66,5,362,Regular
16567.0,865.6,2,996,Loyal
16569.0,124.2,1,93,New
16570.0,3738.4,10,2112,VIP
16571.0,1421.69,3,1239,Loyal
16572.0,1009.6,3,532,Loyal
16573.0,663.61,2,360,Regular
16574.0,451.44,1,416,Regular
16581.0,105.84,1,134,New
16582.0,313.62,1,164,Regular
16583.0,233.45,1,111,New
16584.0,936.08,2,646,Loyal
16586.0,463.95,1,95,Regular
16587.0,225.15,1,71,New
16589.0,459.24,3,368,Regular
16591.0,213.5,1,41,New
16592.0,4113.68,16,2927,VIP
16593.0,330.03,3,116,Regular
16594.0,181.09,1,64,New
16595.0,360.16,1,335,Regular
16596.0,250.15,2,97,New
16597.0,90.04,1,184,New
16598.0,145.04999999999998,1,73,New
16600.0,813.52,6,1145,Loyal
16601.0,242.7,1,133,New
16602.0,528.08,1,336,Regular
16603.0,482.47,2,480,Regular
16607.0,3347.71,14,2859,VIP
